2023/02/09 00:00:37,35.1
2023/02/09 00:01:42,35.21
2023/02/09 00:02:48,34.93
2023/02/09 00:03:53,34.82
2023/02/09 00:04:58,34.84
2023/02/09 00:06:03,34.83
2023/02/09 00:07:09,34.83
2023/02/09 00:08:14,34.9
2023/02/09 00:09:19,35.02
2023/02/09 00:10:24,35.09
2023/02/09 00:11:29,35.18
2023/02/09 00:12:35,35.16
2023/02/09 00:13:40,35.27
2023/02/09 00:14:45,35.25
2023/02/09 00:15:50,35.19
2023/02/09 00:16:55,35.47
2023/02/09 00:18:01,35.44
2023/02/09 00:19:06,35.43
2023/02/09 00:20:11,35.42
2023/02/09 00:21:16,35.52
2023/02/09 00:22:21,35.56
2023/02/09 00:23:27,35.7
2023/02/09 00:24:32,35.77
2023/02/09 00:25:37,35.5
2023/02/09 00:26:42,35.8
2023/02/09 00:27:48,35.73
2023/02/09 00:28:53,35.75
2023/02/09 00:29:58,35.67
2023/02/09 00:31:03,35.94
2023/02/09 00:32:08,35.9
2023/02/09 00:33:14,35.84
2023/02/09 00:34:19,35.98
2023/02/09 00:35:24,36.01
2023/02/09 00:36:29,36.18
2023/02/09 00:37:35,36.14
2023/02/09 00:38:40,36.29
2023/02/09 00:39:45,36.34
2023/02/09 00:40:50,36.27
2023/02/09 00:41:55,36.29
2023/02/09 00:43:01,36.27
2023/02/09 00:44:06,36.39
2023/02/09 00:45:11,36.48
2023/02/09 00:46:16,36.51
2023/02/09 00:47:22,36.43
2023/02/09 00:48:27,36.6
2023/02/09 00:49:32,36.49
2023/02/09 00:50:37,36.59
2023/02/09 00:51:43,36.72
2023/02/09 00:52:48,36.76
2023/02/09 00:53:53,36.71
2023/02/09 00:54:58,36.89
2023/02/09 00:56:03,36.64
2023/02/09 00:57:09,36.77
2023/02/09 00:58:14,36.78
2023/02/09 00:59:19,36.77
2023/02/09 01:00:24,37
2023/02/09 01:01:29,36.95
2023/02/09 01:02:35,36.95
2023/02/09 01:03:40,37.03
2023/02/09 01:04:45,37.12
2023/02/09 01:05:50,37.23
2023/02/09 01:06:56,37.35
2023/02/09 01:08:01,37.37
2023/02/09 01:09:06,37.25
2023/02/09 01:10:11,37.33
2023/02/09 01:11:16,37.09
2023/02/09 01:12:22,37.12
2023/02/09 01:13:27,37.01
2023/02/09 01:14:32,37.15
2023/02/09 01:15:37,37.57
2023/02/09 01:16:43,37.5
